,cohesion,comm_algorithm,dep_sim_corr,feature_algorithm,inter_similarity,project,silhouette
1073,0.9160546220496001,leiden,0.13400316891422587,document,0.9456891910604711,msgpack-java,-0.08354821192416245
1074,0.8940447107215187,leiden,-0.028338276830761202,document,0.9801109091650054,MutabilityDetector,0.01354520403882882
1075,0.9016554760742184,leiden,0.15249308792152966,document,0.945163566164148,mybatis-3,0.08338705841078393
1076,0.8965896381897631,leiden,0.27050361197192135,document,0.960269713866899,nacos,-0.14167254136087076
1077,0.9143191528289145,leiden,0.28200073611932885,document,0.9651599446813772,nakadi,-0.026979615646488514
1078,0.9130219835470943,leiden,-0.4013874056267782,document,0.9699148995094117,nanohttpd,-0.10329029132290306
1079,0.9224808220007821,leiden,0.14070213498070755,document,0.9419829250869436,narayana,-0.09207947601017037
1080,0.907198366395089,leiden,-0.5384731170156193,document,0.9621713972581464,nats.java,-0.13223807156091344
1081,0.928370396849753,leiden,-0.6307932446558454,document,0.9679076686503785,nbvcxz,0.02553925215886988
1082,0.8960066368163416,leiden,0.24454391918556187,document,0.960729512377487,netty,-0.048017008856708406
1083,0.8658857928833187,leiden,0.25906106605493107,document,0.9547883591164703,ninja,-0.03869379701688736
1084,0.9058214650390378,leiden,0.29218430594214684,document,0.9571312373444785,logging-log4j2,-0.18782191824516348
1085,0.9176186635187215,leiden,0.2486350432820175,document,0.9377022353059202,logstash,-0.02844222739627179
1086,0.9206339899652373,leiden,0.147961138579949,document,0.9537518865439828,lwjgl3,0.013596065962144478
1087,0.902770327960998,leiden,0.23369368793700873,document,0.9503875706804734,mahout,-0.09413005612395736
1088,0.8892058984842638,leiden,0.19088417041509023,document,0.9259180101823056,manifold,0.03168063501686059
1089,0.9105323601204406,leiden,-0.19411072529737688,document,0.9747865143103769,mapdb,0.14291608297809913
1090,0.8768075534190966,leiden,0.24389446850232394,document,0.9646494635489824,mapsforge,-0.11247903176554655
1091,0.9046586079266351,leiden,0.18382114009118916,document,0.9527724345986696,mapstruct,0.009084506020340943
1092,0.9103402735448286,leiden,0.29382306572851125,document,0.935009445317544,maven,-0.18220248567330152
1093,0.9244036809707578,leiden,-0.04592250328269007,document,0.9451988075502469,methanol,-0.006929216380294122
1094,0.8884938919913459,leiden,0.16243306906861668,document,0.9488062740000844,metrics,-0.04586352228709807
1095,0.9129273389741155,leiden,0.1768654420576174,document,0.9724660389646795,micro-server,-0.12187832548431682
1096,0.916598967004896,leiden,-0.020654173291918616,document,0.9768923377030637,microconfig,-0.023222366881250678
1097,0.879760097529584,leiden,0.21095746782693445,document,0.9555629951758295,micronaut-core,-0.13438471481141087
1098,0.8974753358985994,leiden,0.1766105054487166,document,0.9487087772478323,mina,0.06559413437055414
1099,0.8882153588611701,leiden,0.20537930046873953,document,0.9263226568876894,mini2Dx,-0.06260397120766674
1100,0.9057503819559689,leiden,-0.0838913188822523,document,0.9633613094341557,minio-java,-0.07899021484394818
1101,0.9367847153537211,leiden,0.2787514408267262,document,0.9089095795241573,NullAway,-0.048515122082776994
1102,0.9187025847961235,leiden,-0.032027819440963404,document,0.9690059638900778,oacc-core,0.0348044221698229
1103,0.9242152963469306,leiden,-0.3602082466044539,document,0.9413818493600496,objenesis,0.016439316317641884
1104,0.887886744223518,leiden,0.16891574692427733,document,0.930836435424098,openhtmltopdf,-0.08549245605414735
1105,0.9096789875220195,leiden,0.12299340888537434,document,0.9404222965235954,openj9,-0.049128869908295035
1106,0.9041829264399882,leiden,0.2472610358316584,document,0.9363412031248458,OpenPDF,-0.053879757862560135
1107,0.9251774380515092,leiden,0.19200051723607128,document,0.9641533931655812,opentracing-toolbox,0.05380673918254338
1108,0.9253741246446249,leiden,0.2059428335513449,document,0.938040013521022,optaplanner,-2.6627492222729428e-05
1109,0.9090308940409231,leiden,0.22169430079974395,document,0.9560861090795891,orc,-0.007994488510202895
1110,0.9184910729806807,leiden,0.11957844769587878,document,0.9711050364492481,Orienteer,-0.03583495827096726
1111,0.915626148384297,leiden,0.19828261923812696,document,0.9265843219899702,orika,-0.052981996664071454
1112,0.8738653985916929,leiden,-0.1730666210850068,document,0.9494890408443791,orson-charts,-0.08189765674862146
1113,0.9092834609789219,leiden,0.21938549584361935,document,0.9614277202627323,oryx,0.011300876386598116
1114,0.9103035853718616,leiden,0.24814552060257566,document,0.9452766855072282,owner,-0.02953323330454052
1115,0.8992727540521905,leiden,-0.01341327638354875,document,0.9655114526910159,p6spy,-0.011456599904689262
1116,0.8901677350767804,leiden,0.21135949174269847,document,0.9641110241820822,pac4j,-0.019930512265314112
1117,0.8839305161653176,leiden,0.04681291556072266,document,0.9590781320256174,parity,-0.052196490557733476
1118,0.9190370043373843,leiden,0.19548418207091667,document,0.9340119444636151,parquet-mr,-0.13474842936070314
1119,0.8893035303708701,leiden,0.27159562695152994,document,0.9638796120454087,pdfbox,-0.05443652572631891
1120,0.9081318529387218,leiden,-0.23503959560301363,document,0.9660388516073649,pebble,0.07872743536519408
1121,0.9039187646482165,leiden,0.2648439651039497,document,0.950327193955825,permazen,0.0005654002082791611
1122,0.8747062238233575,leiden,0.007700793226861679,document,0.9356371413829672,philadelphia,0.019198565757766635
1123,0.9068693065368292,leiden,0.14878922683059337,document,0.9403991350698171,phoenix,-0.09130077171624573
1124,0.9446819074205052,leiden,-0.154548569109083,document,0.940307881174539,picocli,0.06093949505661154
1125,0.9141395714283075,leiden,0.21629789705032273,document,0.9321650630908221,pinpoint,-0.12389954779391947
1126,0.8825369219884829,leiden,0.18898328687962176,document,0.9591384049203991,pippo,-0.034231855898705
1127,0.8890792846217307,leiden,0.22721332040781772,document,0.9596412575591695,pitest,-0.05793675991865838
1128,0.8993561220723765,leiden,0.14392458106123554,document,0.9475588668888338,playframework,-0.09664687739493136
1129,0.9201518974849494,leiden,0.25645468485209866,document,0.95100971165455,pmd,-0.09948530496369562
1130,0.8921739439022541,leiden,0.24984699405058486,document,0.9639831156525634,poi,-0.07335455338310777
1131,0.9396430208223278,leiden,0.14939764696350444,document,0.9298146194762092,pojo-tester,0.23880299787893555
1132,0.9345506511066881,leiden,0.02343625619715562,document,0.9239150118346491,powermock,-0.09602316874442922
1133,0.9005593213005377,leiden,0.1973522357892709,document,0.9570767596868095,presto,-0.1277661713967927
1134,0.8944485509173589,leiden,-0.31056519285401896,document,0.9590938802991593,protobuf,-0.018989847021943326
1135,0.9126454089072501,leiden,0.2642104136329794,document,0.941021016087739,pulsar,-0.19430427306693462
1136,0.9381938650956164,leiden,0.20754318064182378,document,0.9203516830375742,quarkus,-0.26632113075956815
1137,0.8749631878619257,leiden,0.2534944281953869,document,0.9657488345784795,quartz,-0.00927410289723453
1138,0.8944763426765098,leiden,0.1610593988760977,document,0.9145408800171091,quasar,-0.030541300731372605
1139,0.9055411697534242,leiden,-0.06637243265384563,document,0.9568940507814319,querydsl,-0.056256208754831
1140,0.8840821906783047,leiden,-0.03890650287572755,document,0.9564642474947386,rabbitmq-java-client,-0.058381549168495216
1141,0.8922473578543105,leiden,-0.5249988597046562,document,0.9765654548631806,raml-tester,0.015230329348103066
1142,0.8974636848243827,leiden,0.17443030464371978,document,0.9628892300568289,randomizedtesting,-0.048519041367778896
1143,0.8793800080878801,leiden,0.009787045272541853,document,0.9615460459477005,rapidoid,-0.051848264497509906
1144,0.901300132503215,leiden,0.27878023736045127,document,0.9389857281658712,ratpack,-0.0856595909173489
1145,0.9322949607809413,leiden,0.3697865975066484,document,0.930040948119363,reactor-core,0.04477254140163465
1146,0.9115461273805641,leiden,0.2836785356166785,document,0.9319719285837121,realm-java,-0.09823951691953067
1147,0.9180511077314639,leiden,-0.571289726821277,document,0.9710762306479026,reflections,0.12038898535843007
1148,0.9026885463155537,leiden,0.19716869105950044,document,0.9431348646897497,requery,-0.1406922292071118
1149,0.8836612106335759,leiden,0.19389789561175097,document,0.9602422676213576,rest-assured,-0.04745898705272872
1150,0.8952242022503899,leiden,0.36822761723077,document,0.9314258230905728,rest.li,-0.08809210782380855
1151,0.9326006694196931,leiden,0.21914035015066685,document,0.9456260418094385,Resteasy,-0.16899829150963974
1152,0.8926462238047699,leiden,0.20108872071861603,document,0.946897212190307,RestExpress,0.02251597890209448
1153,0.9151745654664429,leiden,0.27387183863883563,document,0.9342608067678331,restlet-framework-java,-0.146918906972959
1154,0.9342305413580746,leiden,-0.11751354966811839,document,0.9468072135816143,restQL-java,0.00914986522064856
1155,0.941817087671229,leiden,0.2871811948782552,document,0.9420376095411808,retrofit,0.029631478514831645
1156,0.9336031125400878,leiden,0.13198286620766497,document,0.956840340516815,riptide,-0.028636107017091898
1157,0.8814661514472758,leiden,0.08926093879017966,document,0.9680478826892355,rocker,-0.09220501384781946
1158,0.8842519202810708,leiden,0.2383484821378673,document,0.9676003824740254,rocketmq,-0.03490987008003545
1159,0.9233475934418299,leiden,0.28572183523391026,document,0.9196672868412263,RxJava,0.03485745790336473
1160,0.896860578148481,leiden,0.04496541929562642,document,0.9608802652627503,scalecube-services,0.009999023955178217
1161,0.8753936244126251,leiden,0.21637371783358814,document,0.9614813367921505,seata,-0.041461426019056176
1162,0.9218296680169947,leiden,-0.286400517693079,document,0.9422232713039898,selma,-0.10994516326372972
1163,0.9148951564313286,leiden,0.3050554164068265,document,0.9530084229136192,Sentinel,-0.10161701352941559
1164,0.8928321964985805,leiden,0.13913454209474563,document,0.9687994153323936,servicetalk,-0.02819769959168148
1165,0.9346182276318084,leiden,0.008041309364381478,document,0.9660983929939214,ShedLock,-0.028055842967546863
1166,0.893780922445879,leiden,0.1523030428725794,document,0.9550790525645544,shiro,-0.03761251047029701
1167,0.8953153532510637,leiden,0.2391631075660465,document,0.94062006741101,siddhi,0.04595720345279608
1168,0.9471462250726622,leiden,0.08163930527931872,document,0.9477068680870101,simple-binary-encoding,-0.08670392684997201
1169,0.9053091910878617,leiden,0.1865446716670576,document,0.9565155185107015,simple-java-mail,0.018259838727193344
1170,0.9343764181255331,leiden,0.14663486067054088,document,0.9006621071421308,SimpleFlatMapper,0.07603768023106042
1171,0.8924956617649878,leiden,0.085513821963625,document,0.984383112173834,Singularity,-0.05464905653706374
1172,0.9047260254915279,leiden,-0.10530013587233153,document,0.9681394429914028,siren4j,0.034243460281448514
1173,0.9061519318077746,leiden,0.28879481746740876,document,0.9328473451637521,sis,-0.1678899304313371
1174,0.8856680318523672,leiden,0.1805013847143035,document,0.9401015884940139,slf4j,-0.05768438975648823
1175,0.8780828302234444,leiden,0.187428690693564,document,0.9087227599520037,smile,0.0035988639738695244
1176,0.869475153182088,leiden,0.31743214339977643,document,0.9649440237654798,smooks,-0.02131254586153113
1177,0.9083792016517006,leiden,0.2891147225823814,document,0.9687455845569084,sonar-java,-0.022133416891721984
1178,0.8826790022726371,leiden,0.09089183316794205,document,0.9372413724093439,spark,0.046198676236957316
1179,0.9041788519010285,leiden,-0.5594509037106276,document,0.9788664613520542,spatial4j,-0.027793398542161122
1180,0.9098841879809071,leiden,0.2321856579366269,document,0.8837530884271388,speedment,-0.06663965629742649
1181,0.9183136473515113,leiden,0.24815775068905152,document,0.9444664297938064,spotbugs,-0.16875239345226167
1182,0.8944280387162207,leiden,0.3094071338432262,document,0.9462018881179292,spring-framework,-0.13226181597757897
1183,0.9174543228852169,leiden,0.19288812706584404,document,0.9715861173511116,springdoc-openapi,-0.06720130952782065
1184,0.9012184417840724,leiden,-0.23460329401483035,document,0.9602223205073847,sql2o,0.13845623899255702
1185,0.8827082957693,leiden,0.022615880438506302,document,0.9755596767784878,sshj,0.0075203888233146
1186,0.9027088458935799,leiden,0.2565116465806865,document,0.9668637170551051,stagemonitor,-0.08953036922625504
1187,0.9180323149390848,leiden,0.098498497436471,document,0.935465290789489,storm,-0.14016123390477223
1188,0.9427269831771548,leiden,0.18319007805321222,document,0.9598218276221501,storm-crawler,-0.11199155963383005
1189,0.8748325380376698,leiden,0.19511100027525177,document,0.9575018093380755,stripe-java,-0.09652241783696575
1190,0.8899455564624625,leiden,-0.2156879310811984,document,0.9782709100260484,Sundial,-0.037147777263890326
1191,0.9194553077876959,leiden,-0.2787003546966358,document,0.9714846025032887,super-csv,0.11132139839190304
1192,0.9170629515843337,leiden,0.01966570190675308,document,0.9725266218074802,swagger-core,-0.08199290129663282
1193,0.8936496380062771,leiden,0.05344970521682091,document,0.9577434781017041,tablesaw,-0.007067174434444591
1194,0.9220444923310396,leiden,0.16532678038814383,document,0.9667915754141906,takes,0.010835077302128527
1195,0.8913214313324332,leiden,0.3772836081983788,document,0.9511494739588492,tapestry-5,-0.14649738513799684
1196,0.9277113481869678,leiden,0.22408189061710923,document,0.933329710143088,testcontainers-java,-0.10244960189433523
1197,0.8941392335890935,leiden,-0.23015103286035743,document,0.9567467305198528,text-io,0.056956185311656415
1198,0.9546960766939928,leiden,,document,0.9668952513253042,threeten-extra,-0.21218331254390818
1199,0.934728036437671,leiden,-0.09200378378534425,document,0.9505756956891072,thumbnailator,0.062383445428604904
1200,0.8745359305896054,leiden,-0.20877191203758566,document,0.9825388147846852,thymeleaf,0.014701360683750185
1201,0.8538187452962323,leiden,0.3548707446113554,document,0.9260942142671059,Time4J,-0.03950330394299212
1202,0.9245458639639379,leiden,0.2092202056732065,document,0.9457474696065143,tink,-0.05817889493312199
1203,0.9067537653773976,leiden,0.08442792422896934,document,0.9362737740373768,tinylog,0.08489240546368525
1204,0.9031917171874538,leiden,0.20596490356973413,document,0.9622045527706433,togglz,-0.02929403104327697
1205,0.9210838945634657,leiden,0.2161063858939232,document,0.9517727083239226,tomcat,-0.0699608754853022
1206,0.932148077140829,leiden,0.1589555418142656,document,0.9279203371539456,tomee,-0.25904239612238966
1207,0.9225848623644577,leiden,-0.2909096396826627,document,0.95631956859199,truth,-0.008113177532737628
1208,0.893475612835665,leiden,0.25054297101327877,document,0.9682291973999523,undertow,-0.04194354286187196
1209,0.9221751670457586,leiden,0.13730975511132573,document,0.9546594159899269,univocity-parsers,0.08127797207397658
1210,0.9049734095934774,leiden,0.25877293336093454,document,0.9550756265240739,vert.x,-0.08439741314601959
1211,0.9369232335473276,leiden,-0.6354523966314992,document,0.974766901800004,vibur-dbcp,0.025870022514246367
1212,0.9059208358018453,leiden,0.07465964462979403,document,0.9630582137174415,webmagic,-0.0385066842340215
1213,0.8867133264417987,leiden,0.12960469288441104,document,0.9476244293942411,weka-3.8,-0.015447605276810045
1214,0.896600392648352,leiden,0.3228313084146065,document,0.9410625223575969,wicket,-0.10622357110789009
1215,0.9280372869185822,leiden,0.12994329390578496,document,0.933613668171166,wildfly,-0.23795847073268064
1216,0.8975855333976823,leiden,-0.15895338911572823,document,0.980230737837077,wiremock,-0.085708134496847
1217,0.9147268971368839,leiden,-0.06422028080970575,document,0.9602093171136347,XChart,0.007521104522583213
1218,0.889657051602903,leiden,0.07273418002649336,document,0.9486729731775861,xmlbeam,-0.04265685057041994
1219,0.8992578993732996,leiden,0.2987276505471017,document,0.9505490714564445,xodus,-0.036093840407103034
1220,0.9229585794356873,leiden,0.29577550582618245,document,0.9318471438146559,yasson,0.013774740038078753
1221,0.9184330546672588,leiden,0.10852188463663281,document,0.9420210765079126,yGuard,-0.1149262180297613
1222,0.914047716092711,leiden,0.19195455063332215,document,0.9666777068941256,zipkin,-0.061183771684624105
1223,0.8831048209959865,leiden,0.27060956117095425,document,0.9625271958020594,zookeeper,-0.03569091741911339
1224,0.9198689370677587,leiden,-0.33972647304564496,document,0.9383221180606763,zt-exec,0.10239594343361096
1225,0.8899336432018563,leiden,0.16220543587170527,document,0.9335883521019698,zuul,-0.0751995991303252
1226,0.9147988057724581,leiden,0.27465970532802014,document,0.9363273462520721,zxing,-0.041855968725548344
1227,0.9174601660367042,leiden,0.26313936164073887,fastText,0.9452340810667659,activej,-0.14871592640458153
1228,0.9395077149980448,leiden,0.18217955702257607,fastText,0.9357217211307788,activemq,-0.18745925255178877
1229,0.9311753109862042,leiden,-0.5472514999817668,fastText,0.9734209738078925,adt4j,-0.10107531688177832
1230,0.926105317626922,leiden,0.3084967124142788,fastText,0.9606312104081606,Aeron,-0.2276536751183637
1231,0.8694985037780721,leiden,0.2967361247744479,fastText,0.8565507299288224,Agrona,-0.09930412098323611
1232,0.9083718854500618,leiden,-0.2901709671929528,fastText,0.9801399006971174,airline,-0.048244324643685735
1233,0.9152022643589336,leiden,0.13637639550694147,fastText,0.9557079164083077,antlr4,0.11167051323183222
1234,0.9058338733889638,leiden,-0.12963611505532305,fastText,0.9621249070847762,apollo,-0.025091776170158925
1235,0.8609795778743545,leiden,0.2030001800670378,fastText,0.9688228607710588,arangodb-java-driver,0.0068018837585516806
1236,0.9310022099130921,leiden,0.22836032326807407,fastText,0.9743231123378999,ArchUnit,-0.07051719697528525
1237,0.9278587456579812,leiden,-0.009547222997927237,fastText,0.974408897331479,args4j,0.02292525518108131
1238,0.9188708785822943,leiden,0.29309784162217783,fastText,0.974549237262619,armeria,-0.061751092887351526
1239,0.9282640571765737,leiden,0.10404159793265999,fastText,0.9424105368654528,arquillian-core,-0.08058697862056044
1240,0.9070758353119592,leiden,0.19719258009785676,fastText,0.947730108941136,arthas,-0.08162473761581926
1241,0.9321856489973754,leiden,-0.024966756216205227,fastText,0.9400180474110396,assertj-core,0.05657170141721677
1242,0.8995156173556493,leiden,0.1724404654124548,fastText,0.9665321088865133,async-http-client,-0.025175618345379926
1243,0.8924907145384392,leiden,0.26700560437586324,fastText,0.9443874276159212,atomix,-0.06075721267489511
1244,0.9170198306811553,leiden,0.29105676007571346,fastText,0.9823003807515633,attic-aurora,-0.046264533823630744
1245,0.926901424280458,leiden,0.2810485284812776,fastText,0.9644446651759425,auto,-0.07826152019409148
1246,0.9304057881034686,leiden,0.030053585920637414,fastText,0.9749601143820527,jsoup,-0.05471945289647932
1247,0.9023169777825231,leiden,0.231656435203081,fastText,0.9547070649142683,jtk,0.011843792203442597
1248,0.9571936135298115,leiden,-0.32190857301901427,fastText,0.9750504877609504,junit-dataprovider,0.04212588340381989
1249,0.9335534472456007,leiden,0.33567159791899415,fastText,0.9502056814468154,junit5,-0.06956027650829512
1250,0.9076813946933334,leiden,0.27419470224280823,fastText,0.9576393353266308,kafka,-0.011551405571776108
1251,0.9297186866997172,leiden,0.19386095588362823,fastText,0.9472206758540918,karate,-0.07031564031363752
1252,0.9350382112303475,leiden,-0.16926240297506356,fastText,0.9853211545876032,keywhiz,-0.02380217765526884
1253,0.9308388944163511,leiden,0.13092162958037784,fastText,0.9406997969286548,Koloboke,0.21348585434497477
1254,0.9198733930176962,leiden,-0.4182475634443502,fastText,0.9453512866819348,lambda-behave,0.03782635727502877
1255,0.9216781336337874,leiden,-0.1974585116641855,fastText,0.9558369223760116,lanterna,-0.0922051454572449
1256,0.9242722179177603,leiden,0.2578424660651066,fastText,0.9163384474934011,light-4j,-0.0577627632320743
1257,0.9488441379140856,leiden,-0.32032317376863134,fastText,0.9757159971837246,LoganSquare,0.091802033280254
1258,0.9160548136882914,leiden,0.2897681701923885,fastText,0.9288654361789538,logback,0.007598046545067492
1259,0.9311222201890494,leiden,-0.3314582074482082,fastText,0.9427850915934897,cfg4j,0.07773149755248564
1260,0.9188158966976415,leiden,0.07217912508935961,fastText,0.9606353542271409,cglib,-0.07567090175394549
1261,0.9405918212190268,leiden,0.21573260784598725,fastText,0.9720920651203531,checkstyle,0.01607272128250355
1262,0.9152737949051506,leiden,0.20722795270041452,fastText,0.9700388361108324,choco-solver,-0.014425970900082874
1263,0.9373491515067115,leiden,0.24868241260910842,fastText,0.9277750366101462,Chronicle-Map,-0.013431423302476458
1264,0.9179902925803415,leiden,0.3154209714232453,fastText,0.9633499192931816,citrus,-0.06431215250947231
1265,0.9462746602706503,leiden,-0.05744072599184404,fastText,0.9817679226492075,classgraph,-0.12383957510423442
1266,0.9427134339400324,leiden,-0.2601904734755092,fastText,0.9613573293444564,client_java,-0.08947081216388718
1267,0.9256378843593672,leiden,0.2712773081263509,fastText,0.9373377421757257,clover,-0.17932184211474275
1268,0.9311021520290546,leiden,0.0886227070907798,fastText,0.9132583249455717,cobertura,-0.04057720399677102
1269,0.9118396535140857,leiden,0.25201606157940154,fastText,0.9364313077852272,CodenameOne,-0.10970729108857086
1270,0.9049316349535933,leiden,-0.5275658748475391,fastText,0.9718223329505512,commons-bcel,0.17479307506133174
1271,0.9409287378999098,leiden,-0.13607168943547884,fastText,0.97067273829553,commons-beanutils,0.2219922778699877
1272,0.9323515519568879,leiden,0.1624932559371912,fastText,0.9523882823968823,commons-bsf,0.08876853872366437
1273,0.946936646195779,leiden,-0.16180653355188315,fastText,0.925517381438486,commons-chain,0.13540891239451283
1274,0.9420319704619856,leiden,-0.19581333222276037,fastText,0.9525274624818028,commons-collections,0.20033384736176335
1275,0.9148259715403814,leiden,0.12495895245630396,fastText,0.9724458419699089,commons-compress,-0.019019034083115643
1276,0.9234569772238685,leiden,-0.037574903347934833,fastText,0.9589906887618531,commons-configuration,-0.07309700858855595
1277,0.948914195561487,leiden,-0.2447301492400958,fastText,0.9810087441877048,commons-dbcp,-0.09812461161333334
1278,0.9619736622467954,leiden,-0.4702840913321462,fastText,0.9673474088289906,commons-dbutils,0.30064538067788876
1279,0.9328682794338519,leiden,0.12283643381083999,fastText,0.9598537901636965,commons-digester,0.028250093250596253
1280,0.9262696459894798,leiden,-0.28691934226683646,fastText,0.9453718654491337,commons-exec,0.07537283444049997
1281,0.9287265137565789,leiden,0.006517177281442506,fastText,0.9656939757293304,commons-fileupload,0.006636707449620227
1282,0.9495469803349941,leiden,0.2175283438826252,fastText,0.8850322478087718,commons-functor,0.19159892061433345
1283,0.9291519639466072,leiden,0.30542753313462107,fastText,0.9499700717553935,commons-imaging,-0.06493699623322954
1284,0.9381701805711717,leiden,0.18469919555774678,fastText,0.9356618486436595,commons-io,0.01508597013840223
1285,0.9245446648999412,leiden,-0.8905593214706818,fastText,0.9694700154027585,commons-jci,-0.0691821244454756
1286,0.9392642874424798,leiden,0.28667208417205275,fastText,0.9521424046260653,commons-jcs,-0.14487620113804553
1287,0.9512082626713048,leiden,-0.19162887836715736,fastText,0.9684154375307636,commons-jexl,0.06736948827372942
1288,0.9465055847128022,leiden,0.28131637712728563,fastText,0.9507143658692444,commons-lang,-0.07111566452766892
1289,0.9022696349166889,leiden,0.2625274139889645,fastText,0.9558865716261938,commons-math,-0.09216292446962886
1290,0.9295368214074702,leiden,0.12401443697298198,fastText,0.956902448625135,commons-net,-0.0432690406084068
1291,0.9094941482925322,leiden,-0.34635643109479985,fastText,0.9837090147403723,commons-ognl,0.02010155780475747
1292,0.9293547513287319,leiden,-0.3247328897725289,fastText,0.9588829138678236,commons-proxy,-0.02558995944582552
1293,0.9400721365882211,leiden,-0.4063005540926716,fastText,0.9742110064470176,commons-rdf,-0.08740984341894036
1294,0.905626186714799,leiden,-0.026333584514883,fastText,0.9411345323039171,commons-rng,0.17549817371678936
1295,0.9065432657150005,leiden,-0.4734696320160162,fastText,0.9818018985460089,commons-scxml,0.008176729053113218
1296,0.9596981640662744,leiden,0.1247172510480073,fastText,0.9576289131574244,commons-validator,0.23679815563877998
1297,0.9194068852959765,leiden,0.2897658055535273,fastText,0.9385789793862437,commons-vfs,-0.10019252325531146
1298,0.9504284957157056,leiden,0.19858633535233752,fastText,0.9428896323713208,comsat,-0.011303935499881207
1299,0.9020341098195159,leiden,-0.7939671676835044,fastText,0.9822953609130809,config,0.03560161452921566
1300,0.9718874894216059,leiden,-0.06085687632171327,fastText,0.9885385771456705,connect-java-sdk,-0.08288957885500606
1301,0.9289864571330781,leiden,-0.12915310092216836,fastText,0.9713685804183729,consul-api,-0.12777474273687756
1302,0.9527283880381096,leiden,-0.05503555734250836,fastText,0.926810847085784,cqengine,0.12159450938085727
1303,0.9346087845554893,leiden,0.1360798791597458,fastText,0.9406987489808398,avro,-0.08154305364955519
1304,0.9343881498428466,leiden,0.21684428423998386,fastText,0.9692139973267497,centraldogma,-0.06553245730165708
1305,0.9200661995517774,leiden,-0.297660497992915,fastText,0.9570505566838569,commons-codec,0.0680860872046467
1306,0.9111871186787903,leiden,-0.2632297162106434,fastText,0.9768720498819186,commons-jxpath,0.08992455824914415
1307,0.8883762352489448,leiden,-0.020375310686997338,fastText,0.9622786533345355,crash,0.019068040487109927
1308,0.9003767647871138,leiden,0.09358932585297838,fastText,0.9804728713238228,eureka,8.071329051981163e-05
1309,0.9093921877967491,leiden,-0.20260632438824333,fastText,0.9543188155499414,functionaljava,-0.05600752142393253
1310,0.9285752739236125,leiden,-0.4116145700773512,fastText,0.9791701645911489,handlebars.java,0.03492390166841529
1311,0.9280709443065398,leiden,0.22547953567562307,fastText,0.9720906407019703,inspectit-ocelot,-0.15611052836205971
1312,0.9529415927870825,leiden,0.11417678538126237,fastText,0.9798052889256863,javacv,-0.045242736801508705
1313,0.9288537535515435,leiden,-0.02075726414220185,fastText,0.9610440732488265,jexer,-0.038775623946381
1314,0.9257524025681478,leiden,-0.14475145701231784,fastText,0.9591367397440487,JsonSurfer,-0.003101290493062356
1315,0.920593816481447,leiden,0.03516027527318767,fastText,0.9750158421565199,logbook,-0.05550415968485849
1316,0.923731122382697,leiden,0.2576234704568492,fastText,0.9535554435495796,Mixin,-0.03777781840065992
1317,0.9837098630767181,leiden,-1.0,fastText,0.9713052554067114,noexception,-0.003918044403170344
1318,0.9501173539343818,leiden,0.15793432199367655,fastText,0.9368591268475289,pact-jvm,0.1549922687371307
1319,0.9402589244693293,leiden,-0.24578579950931603,fastText,0.9716593128303058,polyglot-maven,0.0202353813703268
1320,0.9031386822427526,leiden,0.2690687464413552,fastText,0.9534829666282465,redisson,-0.057266511446169205
1321,0.9201805572521221,leiden,0.24610706811634453,fastText,0.9131539966124939,serenity-core,-0.07100743360856877
1322,0.8939491701485555,leiden,0.13045420349011277,fastText,0.9801261725486676,spoon,-0.10335944573560653
1323,0.9364906127372831,leiden,0.24933184947781797,fastText,0.958720164803734,telosys-cli,-0.11135491060550513
1324,0.8940785911042254,leiden,-0.0698759252321498,fastText,0.9697742964496628,unirest-java,0.020906750326244554
1325,0.9222854676686225,leiden,-0.17233139715469473,fastText,0.9277580784623473,awaitility,0.09650049052492389
1326,0.9381865442249926,leiden,0.28421125003022957,fastText,0.9657856398373178,bazel,-0.0494072884834502
1327,0.900725530903175,leiden,0.22329958815155515,fastText,0.945378660935076,bc-java,-0.07353952694704313
1328,0.9132053403481386,leiden,-0.035472632747300135,fastText,0.9538256204129856,beanmother,0.08770096914435108
1329,0.9083853210248177,leiden,0.23030483178342276,fastText,0.949131930594874,blade,-0.12121060148974504
1330,0.9201882228232818,leiden,0.031207091547392117,fastText,0.946214257759477,bootique,0.027557745739275344
1331,0.9174357901291688,leiden,0.004639595841668612,fastText,0.9761137373056705,btm,-0.09685039747731358
1332,0.9320106501236378,leiden,0.13751412701622467,fastText,0.9483431513122151,buck,-0.17980913421588599
1333,0.9142516556188165,leiden,-0.19041177886393298,fastText,0.9749290044219963,bucket4j,0.06907791544628641
1334,0.9522385489362734,leiden,0.2633791066326093,fastText,0.9730948284860601,byte-buddy,0.0004908452878987498
1335,0.9405272509308802,leiden,0.15260221597626492,fastText,0.9619384726092036,bytecode-viewer,0.048436054945692184
1336,0.9327318033452823,leiden,0.1686072321617664,fastText,0.9445026275369146,byteman,0.024698757463893595
1337,0.91309707142051,leiden,0.16311458673584778,fastText,0.9365681051274974,cache2k,0.014779832103625008
1338,0.921802094806858,leiden,-0.18408854869531235,fastText,0.9226268814532903,cactoos,0.053521804219819925
1339,0.9517482699734128,leiden,0.2361448206473582,fastText,0.9291939042386197,caffeine,0.14051175033393826
1340,0.9275429870321242,leiden,0.22318123267233797,fastText,0.9600921205376818,calcite,-0.057090695056739145
